arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
sample_factory/enjoy.py,function,,make_env,A,1,85,89
sample_factory/eval.py,function,,do_eval,A,1,113,119
sample_factory/export_onnx.py,function,,generate_rnn_states,A,1,98,99
sample_factory/export_onnx.py,function,,create_forward,A,1,128,141
sample_factory/export_onnx.py,function,,patch_forward,A,1,144,152
sample_factory/export_onnx.py,method,OnnxExporter,__init__,A,1,32,36
sample_factory/algo/learning/batcher.py,function,,slice_len,A,1,18,19
sample_factory/algo/learning/batcher.py,method,SliceMerger,__init__,A,1,23,26
sample_factory/algo/learning/batcher.py,method,SliceMerger,_add_slice,A,1,28,31
sample_factory/algo/learning/batcher.py,method,SliceMerger,_del_slice,A,1,33,36
sample_factory/algo/learning/batcher.py,method,Batcher,initialized,A,1,125,125
sample_factory/algo/learning/batcher.py,method,Batcher,trajectory_buffers_available,A,1,128,128
sample_factory/algo/learning/batcher.py,method,Batcher,training_batches_available,A,1,131,131
sample_factory/algo/learning/batcher.py,method,Batcher,stop_experience_collection,A,1,134,134
sample_factory/algo/learning/batcher.py,method,Batcher,resume_experience_collection,A,1,137,137
sample_factory/algo/learning/batcher.py,method,Batcher,stop,A,1,140,140
sample_factory/algo/learning/batcher.py,method,Batcher,on_stop,A,1,269,271
sample_factory/algo/learning/learner.py,method,LearningRateScheduler,update,A,1,36,37
sample_factory/algo/learning/learner.py,method,LearningRateScheduler,invoke_after_each_minibatch,A,1,39,40
sample_factory/algo/learning/learner.py,method,LearningRateScheduler,invoke_after_each_epoch,A,1,42,43
sample_factory/algo/learning/learner.py,method,KlAdaptiveScheduler,__init__,A,1,47,50
sample_factory/algo/learning/learner.py,method,KlAdaptiveScheduler,num_recent_kls_to_use,A,1,53,54
sample_factory/algo/learning/learner.py,method,KlAdaptiveSchedulerPerMinibatch,num_recent_kls_to_use,A,1,69,70
sample_factory/algo/learning/learner.py,method,KlAdaptiveSchedulerPerMinibatch,invoke_after_each_minibatch,A,1,72,73
sample_factory/algo/learning/learner.py,method,KlAdaptiveSchedulerPerEpoch,__init__,A,1,77,79
sample_factory/algo/learning/learner.py,method,KlAdaptiveSchedulerPerEpoch,num_recent_kls_to_use,A,1,81,82
sample_factory/algo/learning/learner.py,method,KlAdaptiveSchedulerPerEpoch,invoke_after_each_epoch,A,1,84,85
sample_factory/algo/learning/learner.py,method,LinearDecayScheduler,__init__,A,1,89,92
sample_factory/algo/learning/learner.py,method,LinearDecayScheduler,invoke_after_each_minibatch,A,1,94,95
sample_factory/algo/learning/learner.py,method,LinearDecayScheduler,update,A,1,97,100
sample_factory/algo/learning/learner.py,method,Learner,__init__,A,1,126,176
sample_factory/algo/learning/learner.py,method,Learner,checkpoint_dir,A,1,258,260
sample_factory/algo/learning/learner.py,method,Learner,get_checkpoints,A,1,263,265
sample_factory/algo/learning/learner.py,method,Learner,_after_optimizer_step,A,1,319,321
sample_factory/algo/learning/learner.py,method,Learner,_get_checkpoint_dict,A,1,323,332
sample_factory/algo/learning/learner.py,method,Learner,save,A,1,362,363
sample_factory/algo/learning/learner.py,method,Learner,set_new_cfg,A,1,388,389
sample_factory/algo/learning/learner.py,method,Learner,set_policy_to_load,A,1,391,392
sample_factory/algo/learning/learner.py,method,Learner,_policy_loss,A,1,431,439
sample_factory/algo/learning/learner.py,method,Learner,_value_loss,A,1,441,459
sample_factory/algo/learning/learner.py,method,Learner,_kl_loss,A,1,461,471
sample_factory/algo/learning/learner.py,method,Learner,_entropy_exploration_loss,A,1,473,477
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,__init__,A,1,51,76
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,initialized,A,1,79,79
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,model_initialized,A,1,82,82
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,report_msg,A,1,85,85
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,training_batch_released,A,1,88,88
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,finished_training_iteration,A,1,91,91
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,saved_model,A,1,94,94
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,stop,A,1,97,97
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,save_milestone,A,1,111,112
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,load,A,1,114,115
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,on_update_cfg,A,1,117,118
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,start_batcher_thread,A,1,120,123
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,join_batcher_thread,A,1,125,126
sample_factory/algo/learning/learner_worker.py,method,LearnerWorker,_cleanup_cache,A,1,152,153
sample_factory/algo/learning/rnn_utils.py,function,,build_rnn_inputs,A,1,114,154
sample_factory/algo/learning/rnn_utils.py,function,,device,A,1,133,134
sample_factory/algo/learning/rnn_utils.py,function,,build_core_out_from_seq,A,1,157,158
sample_factory/algo/runners/runner.py,function,,periodic,A,1,162,165
sample_factory/algo/runners/runner.py,method,AlgoObserver,on_init,A,1,53,55
sample_factory/algo/runners/runner.py,method,AlgoObserver,on_connect_components,A,1,57,59
sample_factory/algo/runners/runner.py,method,AlgoObserver,on_start,A,1,61,63
sample_factory/algo/runners/runner.py,method,AlgoObserver,on_training_step,A,1,65,67
sample_factory/algo/runners/runner.py,method,AlgoObserver,extra_summaries,A,1,69,70
sample_factory/algo/runners/runner.py,method,AlgoObserver,on_stop,A,1,72,73
sample_factory/algo/runners/runner.py,method,Runner,save_periodic,A,1,188,188
sample_factory/algo/runners/runner.py,method,Runner,save_best,A,1,191,191
sample_factory/algo/runners/runner.py,method,Runner,update_training_info,A,1,194,194
sample_factory/algo/runners/runner.py,method,Runner,save_milestone,A,1,197,197
sample_factory/algo/runners/runner.py,method,Runner,stop,A,1,200,202
sample_factory/algo/runners/runner.py,method,Runner,all_components_stopped,A,1,205,205
sample_factory/algo/runners/runner.py,method,Runner,update_reward_shaping,A,1,446,451
sample_factory/algo/runners/runner.py,method,Runner,_save_policy,A,1,453,454
sample_factory/algo/runners/runner.py,method,Runner,_save_milestone_policy,A,1,456,457
sample_factory/algo/runners/runner.py,method,Runner,_register_msg_handler,A,1,478,479
sample_factory/algo/runners/runner.py,method,Runner,register_msg_handler,A,1,481,482
sample_factory/algo/runners/runner.py,method,Runner,register_policy_msg_handler,A,1,484,485
sample_factory/algo/runners/runner.py,method,Runner,register_episodic_stats_handler,A,1,487,488
sample_factory/algo/runners/runner.py,method,Runner,register_observer,A,1,490,491
sample_factory/algo/runners/runner.py,method,Runner,_save_cfg,A,1,497,501
sample_factory/algo/runners/runner.py,method,Runner,_make_batcher,A,1,503,504
sample_factory/algo/runners/runner.py,method,Runner,_make_learner,A,1,506,513
sample_factory/algo/runners/runner.py,method,Runner,_on_start,A,1,544,548
sample_factory/algo/runners/runner.py,method,Runner,_setup_component_termination,A,1,621,624
sample_factory/algo/runners/runner_parallel.py,method,ParallelRunner,__init__,A,1,16,18
sample_factory/algo/runners/runner_parallel.py,method,ParallelRunner,_on_start,A,1,48,50
sample_factory/algo/runners/runner_serial.py,method,SerialRunner,__init__,A,1,9,11
sample_factory/algo/sampling/batched_sampling.py,method,BatchedVectorEnvRunner,__init__,A,1,104,152
sample_factory/algo/sampling/batched_sampling.py,method,BatchedVectorEnvRunner,_process_rewards,A,1,208,213
sample_factory/algo/sampling/batched_sampling.py,method,BatchedVectorEnvRunner,_finalize_trajectories,A,1,289,296
sample_factory/algo/sampling/batched_sampling.py,method,BatchedVectorEnvRunner,synchronize_devices,A,1,390,392
sample_factory/algo/sampling/batched_sampling.py,method,BatchedVectorEnvRunner,close,A,1,394,395
sample_factory/algo/sampling/evaluation_sampling_api.py,method,SamplingLoop,model_initialized,A,1,83,83
sample_factory/algo/sampling/evaluation_sampling_api.py,method,SamplingLoop,trajectory_buffers_available,A,1,86,86
sample_factory/algo/sampling/evaluation_sampling_api.py,method,SamplingLoop,stop,A,1,89,89
sample_factory/algo/sampling/evaluation_sampling_api.py,method,SamplingLoop,set_new_trajectory_callback,A,1,179,180
sample_factory/algo/sampling/evaluation_sampling_api.py,method,SamplingLoop,on_sampler_started,A,1,182,183
sample_factory/algo/sampling/evaluation_sampling_api.py,method,SamplingLoop,on_sampler_initialized,A,1,185,186
sample_factory/algo/sampling/evaluation_sampling_api.py,method,SamplingLoop,stop_sampling,A,1,228,231
sample_factory/algo/sampling/evaluation_sampling_api.py,method,EvalSamplingAPI,__init__,A,1,235,253
sample_factory/algo/sampling/evaluation_sampling_api.py,method,EvalSamplingAPI,eval_stats,A,1,285,288
sample_factory/algo/sampling/evaluation_sampling_api.py,method,EvalSamplingAPI,_on_new_trajectories,A,1,305,310
sample_factory/algo/sampling/evaluation_sampling_api.py,method,EvalSamplingAPI,stop,A,1,312,315
sample_factory/algo/sampling/inference_worker.py,method,InferenceWorker,initialized,A,1,137,137
sample_factory/algo/sampling/inference_worker.py,method,InferenceWorker,report_msg,A,1,140,140
sample_factory/algo/sampling/inference_worker.py,method,InferenceWorker,should_stop_experience_collection,A,1,175,177
sample_factory/algo/sampling/inference_worker.py,method,InferenceWorker,should_resume_experience_collection,A,1,179,181
sample_factory/algo/sampling/non_batched_sampling.py,method,ActorState,__init__,A,1,31,94
sample_factory/algo/sampling/non_batched_sampling.py,method,ActorState,_env_set_curr_policy,A,1,96,101
sample_factory/algo/sampling/non_batched_sampling.py,method,ActorState,_on_new_policy,A,1,110,117
sample_factory/algo/sampling/non_batched_sampling.py,method,ActorState,update_traj_buffer,A,1,119,123
sample_factory/algo/sampling/non_batched_sampling.py,method,ActorState,set_trajectory_data,A,1,125,134
sample_factory/algo/sampling/non_batched_sampling.py,method,ActorState,reset_rnn_state,A,1,136,137
sample_factory/algo/sampling/non_batched_sampling.py,method,NonBatchedVectorEnvRunner,synchronize_devices,A,1,693,699
sample_factory/algo/sampling/rollout_worker.py,method,RolloutWorker,report_msg,A,1,132,132
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,__init__,A,1,22,36
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,started,A,1,39,39
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,initialized,A,1,42,42
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,init,A,1,44,45
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,connect_model_initialized,A,1,47,48
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,connect_on_new_trajectories,A,1,50,51
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,connect_trajectory_buffers_available,A,1,53,54
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,connect_stop_experience_collection,A,1,56,57
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,connect_resume_experience_collection,A,1,59,60
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,connect_report_msg,A,1,62,63
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,connect_update_training_info,A,1,65,66
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,stoppable_components,A,1,68,69
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,heartbeat_components,A,1,71,72
sample_factory/algo/sampling/sampler.py,method,AbstractSampler,join,A,1,74,76
sample_factory/algo/sampling/sampler.py,method,Sampler,_init_inference_workers,A,1,99,99
sample_factory/algo/sampling/sampler.py,method,Sampler,_inference_workers_initialized,A,1,102,102
sample_factory/algo/sampling/sampler.py,method,Sampler,_make_inference_worker,A,1,104,113
sample_factory/algo/sampling/sampler.py,method,Sampler,_make_rollout_worker,A,1,116,117
sample_factory/algo/sampling/sampler.py,method,Sampler,_for_each_worker,A,1,128,130
sample_factory/algo/sampling/sampler.py,method,Sampler,connect_on_new_trajectories,A,1,157,159
sample_factory/algo/sampling/sampler.py,method,Sampler,connect_trajectory_buffers_available,A,1,161,162
sample_factory/algo/sampling/sampler.py,method,Sampler,connect_stop_experience_collection,A,1,164,165
sample_factory/algo/sampling/sampler.py,method,Sampler,connect_resume_experience_collection,A,1,167,168
sample_factory/algo/sampling/sampler.py,method,Sampler,connect_report_msg,A,1,170,172
sample_factory/algo/sampling/sampler.py,method,Sampler,connect_update_training_info,A,1,174,175
sample_factory/algo/sampling/sampler.py,method,Sampler,stoppable_components,A,1,196,199
sample_factory/algo/sampling/sampler.py,method,Sampler,heartbeat_components,A,1,201,204
sample_factory/algo/sampling/sampler.py,method,SerialSampler,init,A,1,231,232
sample_factory/algo/sampling/sampler.py,method,SerialSampler,join,A,1,234,235
sample_factory/algo/sampling/sampler.py,method,ParallelSampler,init,A,1,278,291
sample_factory/algo/sampling/sampler.py,function,,start_process,A,1,281,283
sample_factory/algo/sampling/sampling_utils.py,method,VectorEnvRunner,__init__,A,1,16,29
sample_factory/algo/sampling/sampling_utils.py,method,VectorEnvRunner,init,A,1,31,32
sample_factory/algo/sampling/sampling_utils.py,method,VectorEnvRunner,advance_rollouts,A,1,34,35
sample_factory/algo/sampling/sampling_utils.py,method,VectorEnvRunner,update_trajectory_buffers,A,1,37,38
sample_factory/algo/sampling/sampling_utils.py,method,VectorEnvRunner,generate_policy_request,A,1,40,41
sample_factory/algo/sampling/sampling_utils.py,method,VectorEnvRunner,synchronize_devices,A,1,43,44
sample_factory/algo/sampling/sampling_utils.py,method,VectorEnvRunner,close,A,1,46,47
sample_factory/algo/sampling/stats.py,function,,samples_stats_handler,A,1,30,31
sample_factory/algo/sampling/sync_sampling_api.py,method,SyncSamplingAPI,__init__,A,1,17,31
sample_factory/algo/sampling/sync_sampling_api.py,method,SyncSamplingAPI,start,A,1,33,34
sample_factory/algo/sampling/sync_sampling_api.py,method,SyncSamplingAPI,stop,A,1,62,65
sample_factory/algo/utils/action_distributions.py,function,,is_continuous_action_space,A,1,41,42
sample_factory/algo/utils/action_distributions.py,function,,masked_softmax,A,1,84,90
sample_factory/algo/utils/action_distributions.py,function,,masked_log_softmax,A,1,93,95
sample_factory/algo/utils/action_distributions.py,method,CategoricalActionDistribution,__init__,A,1,100,108
sample_factory/algo/utils/action_distributions.py,method,CategoricalActionDistribution,log_prob,A,1,145,148
sample_factory/algo/utils/action_distributions.py,method,CategoricalActionDistribution,entropy,A,1,150,152
sample_factory/algo/utils/action_distributions.py,method,CategoricalActionDistribution,_kl,A,1,154,158
sample_factory/algo/utils/action_distributions.py,method,CategoricalActionDistribution,_kl_inverse,A,1,160,163
sample_factory/algo/utils/action_distributions.py,method,CategoricalActionDistribution,_kl_symmetric,A,1,165,166
sample_factory/algo/utils/action_distributions.py,method,CategoricalActionDistribution,symmetric_kl_with_uniform_prior,A,1,168,176
sample_factory/algo/utils/action_distributions.py,method,CategoricalActionDistribution,kl_divergence,A,1,179,180
sample_factory/algo/utils/action_distributions.py,method,TupleActionDistribution,_flatten_actions,A,1,228,230
sample_factory/algo/utils/action_distributions.py,method,TupleActionDistribution,log_prob,A,1,258,263
sample_factory/algo/utils/action_distributions.py,method,ContinuousActionDistribution,__init__,A,1,294,297
sample_factory/algo/utils/action_distributions.py,method,ContinuousActionDistribution,_init_impl,A,1,301,306
sample_factory/algo/utils/action_distributions.py,method,ContinuousActionDistribution,kl_divergence,A,1,308,310
sample_factory/algo/utils/action_distributions.py,method,ContinuousActionDistribution,summaries,A,1,312,322
sample_factory/algo/utils/agent_policy_mapping.py,method,AgentPolicyMapping,_sample_policy,A,1,61,62
sample_factory/algo/utils/context.py,function,,set_global_context,A,1,23,25
sample_factory/algo/utils/context.py,function,,reset_global_context,A,1,28,34
sample_factory/algo/utils/context.py,function,,global_env_registry,A,1,37,42
sample_factory/algo/utils/context.py,function,,global_model_factory,A,1,45,50
sample_factory/algo/utils/context.py,method,SampleFactoryContext,__init__,A,1,8,10
sample_factory/algo/utils/env_info.py,function,,spawn_tmp_env_and_get_info,A,1,95,104
sample_factory/algo/utils/env_info.py,function,,env_info_cache_filename,A,1,107,108
sample_factory/algo/utils/heartbeat.py,method,HeartbeatStoppableEventLoopObject,__init__,A,1,7,10
sample_factory/algo/utils/heartbeat.py,method,HeartbeatStoppableEventLoopObject,heartbeat,A,1,13,13
sample_factory/algo/utils/heartbeat.py,method,HeartbeatStoppableEventLoopObject,stop,A,1,16,16
sample_factory/algo/utils/heartbeat.py,method,HeartbeatStoppableEventLoopObject,_report_heartbeat,A,1,18,21
sample_factory/algo/utils/make_env.py,function,,is_multiagent_env,A,1,43,45
sample_factory/algo/utils/make_env.py,function,,make_env_func_batched,A,1,338,351
sample_factory/algo/utils/make_env.py,function,,make_env_func_non_batched,A,1,372,382
sample_factory/algo/utils/make_env.py,method,_DictObservationsWrapper,__init__,A,1,49,54
sample_factory/algo/utils/make_env.py,method,BatchedDictObservationsWrapper,reset,A,1,60,62
sample_factory/algo/utils/make_env.py,method,BatchedDictObservationsWrapper,step,A,1,64,66
sample_factory/algo/utils/make_env.py,method,BatchedMultiAgentWrapper,reset,A,1,85,87
sample_factory/algo/utils/make_env.py,method,NonBatchedMultiAgentWrapper,__init__,A,1,103,107
sample_factory/algo/utils/make_env.py,method,NonBatchedMultiAgentWrapper,reset,A,1,109,111
sample_factory/algo/utils/make_env.py,method,BatchedVecEnv,seed,A,1,199,205
sample_factory/algo/utils/misc.py,function,,new_trajectories_signal,A,1,24,25
sample_factory/algo/utils/misc.py,function,,advance_rollouts_signal,A,1,28,29
sample_factory/algo/utils/model_sharing.py,method,ParameterServer,__init__,A,1,18,25
sample_factory/algo/utils/model_sharing.py,method,ParameterServer,policy_lock,A,1,28,29
sample_factory/algo/utils/model_sharing.py,method,ParameterServer,init,A,1,31,35
sample_factory/algo/utils/model_sharing.py,method,ParameterServer,update_weights,A,1,37,43
sample_factory/algo/utils/model_sharing.py,method,ParameterClient,__init__,A,1,47,60
sample_factory/algo/utils/model_sharing.py,method,ParameterClient,actor_critic,A,1,63,64
sample_factory/algo/utils/model_sharing.py,method,ParameterClient,policy_version,A,1,67,68
sample_factory/algo/utils/model_sharing.py,method,ParameterClient,_get_server_policy_version,A,1,70,71
sample_factory/algo/utils/model_sharing.py,method,ParameterClient,on_weights_initialized,A,1,73,74
sample_factory/algo/utils/model_sharing.py,method,ParameterClient,ensure_weights_updated,A,1,76,77
sample_factory/algo/utils/model_sharing.py,method,ParameterClient,cleanup,A,1,79,80
sample_factory/algo/utils/model_sharing.py,method,ParameterClientSerial,on_weights_initialized,A,1,84,90
sample_factory/algo/utils/model_sharing.py,method,ParameterClientSerial,ensure_weights_updated,A,1,92,94
sample_factory/algo/utils/model_sharing.py,method,ParameterClientAsync,__init__,A,1,98,101
sample_factory/algo/utils/multiprocessing_utils.py,method,FakeLock,acquire,A,1,31,32
sample_factory/algo/utils/multiprocessing_utils.py,method,FakeLock,release,A,1,34,35
sample_factory/algo/utils/multiprocessing_utils.py,method,FakeLock,__enter__,A,1,37,38
sample_factory/algo/utils/multiprocessing_utils.py,method,FakeLock,__exit__,A,1,40,41
sample_factory/algo/utils/rl_utils.py,function,,trajectories_per_minibatch,A,1,16,17
sample_factory/algo/utils/rl_utils.py,function,,trajectories_per_training_iteration,A,1,20,21
sample_factory/algo/utils/rl_utils.py,function,,total_num_envs,A,1,24,25
sample_factory/algo/utils/rl_utils.py,function,,total_num_agents,A,1,28,29
sample_factory/algo/utils/rl_utils.py,function,,num_agents_per_worker,A,1,32,33
sample_factory/algo/utils/rl_utils.py,function,,samples_per_trajectory,A,1,45,48
sample_factory/algo/utils/running_mean_std.py,method,RunningMeanStdInPlace,_update_mean_var_count_from_moments,A,1,51,62
sample_factory/algo/utils/shared_buffers.py,function,,action_info,A,1,60,64
sample_factory/algo/utils/shared_buffers.py,function,,policy_output_shapes,A,1,67,76
sample_factory/algo/utils/torch_utils.py,function,,to_torch_dtype,A,1,29,33
sample_factory/algo/utils/torch_utils.py,function,,calc_num_elements,A,1,36,40
sample_factory/algo/utils/spaces/discretized.py,method,Discretized,__init__,A,1,5,9
sample_factory/algo/utils/spaces/discretized.py,method,Discretized,to_continuous,A,1,11,14
sample_factory/cfg/arguments.py,function,,cfg_error,A,1,118,121
sample_factory/cfg/arguments.py,function,,default_cfg,A,1,219,224
sample_factory/cfg/cfg.py,function,,add_basic_cli_args,A,1,9,40
sample_factory/cfg/cfg.py,function,,add_rl_args,A,1,43,490
sample_factory/cfg/cfg.py,function,,add_model_args,A,1,493,594
sample_factory/cfg/cfg.py,function,,add_default_env_args,A,1,598,643
sample_factory/cfg/cfg.py,function,,add_eval_args,A,1,647,719
sample_factory/cfg/cfg.py,function,,add_wandb_args,A,1,723,751
sample_factory/cfg/cfg.py,function,,add_pbt_args,A,1,755,818
sample_factory/cfg/configurable.py,method,Configurable,__init__,A,1,5,6
sample_factory/envs/env_utils.py,function,,vizdoom_available,A,1,39,40
sample_factory/envs/env_utils.py,function,,retry,A,1,43,59
sample_factory/envs/env_utils.py,function,,decorator,A,1,44,57
sample_factory/envs/env_utils.py,function,,find_training_info_interface,A,1,126,128
sample_factory/envs/env_utils.py,method,RewardShapingInterface,get_default_reward_shaping,A,1,75,77
sample_factory/envs/env_utils.py,method,RewardShapingInterface,set_reward_shaping,A,1,79,86
sample_factory/envs/env_utils.py,method,TrainingInfoInterface,__init__,A,1,113,114
sample_factory/envs/env_utils.py,method,TrainingInfoInterface,set_training_info,A,1,116,123
sample_factory/envs/env_wrappers.py,function,,has_image_observations,A,1,20,22
sample_factory/envs/env_wrappers.py,method,ResizeWrapper,reset,A,1,82,84
sample_factory/envs/env_wrappers.py,method,ResizeWrapper,step,A,1,86,88
sample_factory/envs/env_wrappers.py,method,RewardScalingWrapper,reward,A,1,97,98
sample_factory/envs/env_wrappers.py,method,TimeLimitWrapper,__init__,A,1,102,107
sample_factory/envs/env_wrappers.py,method,TimeLimitWrapper,_random_limit,A,1,109,110
sample_factory/envs/env_wrappers.py,method,TimeLimitWrapper,reset,A,1,112,115
sample_factory/envs/env_wrappers.py,method,PixelFormatChwWrapper,_transpose,A,1,180,181
sample_factory/envs/env_wrappers.py,method,RecordingWrapper,__init__,A,1,195,209
sample_factory/envs/env_wrappers.py,method,RecordingWrapper,_record,A,1,241,245
sample_factory/envs/env_wrappers.py,method,EpisodicLifeEnv,__init__,A,1,333,336
sample_factory/envs/env_wrappers.py,method,MaxAndSkipEnv,__init__,A,1,377,381
sample_factory/envs/env_wrappers.py,method,MaxAndSkipEnv,reset,A,1,407,408
sample_factory/envs/env_wrappers.py,method,ClipRewardEnv,__init__,A,1,418,419
sample_factory/envs/env_wrappers.py,method,ClipRewardEnv,reward,A,1,421,427
sample_factory/envs/env_wrappers.py,method,NumpyObsWrapper,observation,A,1,436,437
sample_factory/envs/env_wrappers.py,method,EpisodeCounterWrapper,__init__,A,1,441,443
sample_factory/envs/env_wrappers.py,method,EpisodeCounterWrapper,reset,A,1,445,446
sample_factory/envs/pettingzoo_envs.py,method,PettingZooParallelEnv,render,A,1,44,45
sample_factory/envs/pettingzoo_envs.py,method,PettingZooParallelEnv,close,A,1,47,48
sample_factory/huggingface/huggingface_utils.py,function,,push_to_hf,A,1,123,137
sample_factory/huggingface/huggingface_utils.py,function,,load_from_hf,A,1,140,146
sample_factory/huggingface/load_from_hub.py,function,,main,A,1,6,23
sample_factory/launcher/run.py,function,,parse_args,A,1,48,50
sample_factory/launcher/run_description.py,method,ParamGenerator,__init__,A,1,12,13
sample_factory/launcher/run_description.py,method,ParamGenerator,generate_params,A,1,15,17
sample_factory/launcher/run_description.py,method,ParamList,__init__,A,1,23,25
sample_factory/launcher/run_description.py,method,ParamGrid,__init__,A,1,40,43
sample_factory/launcher/run_description.py,method,Experiment,__init__,A,1,90,98
sample_factory/launcher/run_description.py,method,RunDescription,__init__,A,1,144,172
sample_factory/launcher/run_ngc.py,function,,add_ngc_args,A,1,14,26
sample_factory/launcher/run_processes.py,function,,add_os_parallelism_args,A,1,13,27
sample_factory/launcher/run_slurm.py,function,,add_slurm_args,A,1,23,58
sample_factory/model/action_parameterization.py,method,ActionsParameterization,__init__,A,1,14,17
sample_factory/model/action_parameterization.py,method,ActionParameterizationDefault,__init__,A,1,27,31
sample_factory/model/action_parameterization.py,method,ActionParameterizationDefault,forward,A,1,33,39
sample_factory/model/actor_critic.py,function,,create_actor_critic,A,1,337,342
sample_factory/model/actor_critic.py,method,ActorCritic,type_for_input_tensor,A,1,70,71
sample_factory/model/actor_critic.py,method,ActorCritic,normalize_obs,A,1,98,99
sample_factory/model/actor_critic.py,method,ActorCritic,action_distribution,A,1,109,110
sample_factory/model/actor_critic.py,method,ActorCritic,forward_head,A,1,119,120
sample_factory/model/actor_critic.py,method,ActorCritic,forward_core,A,1,122,123
sample_factory/model/actor_critic.py,method,ActorCritic,forward_tail,A,1,125,128
sample_factory/model/actor_critic.py,method,ActorCritic,forward,A,1,130,133
sample_factory/model/actor_critic.py,method,ActorCriticSharedWeights,__init__,A,1,137,158
sample_factory/model/actor_critic.py,method,ActorCriticSharedWeights,forward_head,A,1,160,162
sample_factory/model/actor_critic.py,method,ActorCriticSharedWeights,forward_core,A,1,164,166
sample_factory/model/actor_critic.py,method,ActorCriticSharedWeights,forward,A,1,188,195
sample_factory/model/actor_critic.py,method,ActorCriticSeparateWeights,_core_empty,A,1,276,278
sample_factory/model/actor_critic.py,method,ActorCriticSeparateWeights,forward_core,A,1,287,288
sample_factory/model/actor_critic.py,method,ActorCriticSeparateWeights,forward,A,1,315,322
sample_factory/model/core.py,method,ModelCore,__init__,A,1,11,13
sample_factory/model/core.py,method,ModelCore,get_out_size,A,1,15,16
sample_factory/model/core.py,method,ModelCoreIdentity,__init__,A,1,70,73
sample_factory/model/core.py,method,ModelCoreIdentity,forward,A,1,76,77
sample_factory/model/decoder.py,function,,default_make_decoder_func,A,1,34,35
sample_factory/model/decoder.py,method,MlpDecoder,forward,A,1,27,28
sample_factory/model/decoder.py,method,MlpDecoder,get_out_size,A,1,30,31
sample_factory/model/encoder.py,function,,default_make_encoder_func,A,1,234,242
sample_factory/model/encoder.py,method,Encoder,__init__,A,1,16,17
sample_factory/model/encoder.py,method,Encoder,get_out_size,A,1,19,20
sample_factory/model/encoder.py,method,Encoder,model_to_device,A,1,22,24
sample_factory/model/encoder.py,method,Encoder,device_for_input_tensor,A,1,26,27
sample_factory/model/encoder.py,method,Encoder,type_for_input_tensor,A,1,29,30
sample_factory/model/encoder.py,method,MultiInputEncoder,get_out_size,A,1,68,69
sample_factory/model/encoder.py,method,MlpEncoder,forward,A,1,82,84
sample_factory/model/encoder.py,method,MlpEncoder,get_out_size,A,1,86,87
sample_factory/model/encoder.py,method,ConvEncoderImpl,forward,A,1,115,119
sample_factory/model/encoder.py,method,ConvEncoder,get_out_size,A,1,146,147
sample_factory/model/encoder.py,method,ConvEncoder,forward,A,1,149,150
sample_factory/model/encoder.py,method,ResBlock,__init__,A,1,154,164
sample_factory/model/encoder.py,method,ResBlock,forward,A,1,166,170
sample_factory/model/encoder.py,method,ResnetEncoder,forward,A,1,214,218
sample_factory/model/encoder.py,method,ResnetEncoder,get_out_size,A,1,220,221
sample_factory/model/model_factory.py,method,ModelFactory,__init__,A,1,17,29
sample_factory/model/model_factory.py,method,ModelFactory,register_actor_critic_factory,A,1,31,36
sample_factory/model/model_factory.py,method,ModelFactory,register_encoder_factory,A,1,38,44
sample_factory/model/model_factory.py,method,ModelFactory,register_model_core_factory,A,1,46,52
sample_factory/model/model_factory.py,method,ModelFactory,register_decoder_factory,A,1,54,60
sample_factory/model/model_utils.py,method,ModelModule,__init__,A,1,60,62
sample_factory/model/model_utils.py,method,ModelModule,get_out_size,A,1,64,65
sample_factory/pbt/population_based_training.py,function,,perturb_vtrace,A,1,30,31
sample_factory/pbt/population_based_training.py,function,,perturb_exponential_decay,A,1,34,40
